id,email,label
7648,"From: info@customerservice.co
Subject: Regarding Your Recent Inquiry

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
4023,"From: team@projectmanagement.com
Subject: Feedback Request: Your Recent Purchase

This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",ham
8008,"From: accounts@billingcorp.com
Subject: Meeting Reminder: Project Alpha

Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",ham
9195,"From: family@homemail.net
Subject: Catching Up - How are you?

Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",ham
1376,"From: delivery@package-update.info
Subject: URGENT: Your Account Has Been Compromised!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
5754,"From: noreply@softwareupdates.com
Subject: Meeting Reminder: Project Alpha

Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",ham
4436,"From: accounts@billingcorp.com
Subject: Weekly Newsletter - Latest Updates

Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",ham
1804,"From: noreply@softwareupdates.com
Subject: Your Order #6789 Confirmed

Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",ham
630,"From: invest@global-finance.biz
Subject: Congratulations! You've Won a Free iPhone!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
324,"From: support@secure-login.com
Subject: Get Rich Quick Scheme - No Experience Needed

Don't miss out on this incredible offer! All products are 90% off for the next 24 hours. Shop now: [link]",spam
5968,"From: john.doe@example.com
Subject: Meeting Reminder: Project Alpha

Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",ham
804,"From: money@easy-cash.top
Subject: URGENT: Your Account Has Been Compromised!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
7023,"From: team@projectmanagement.com
Subject: Team Stand-up at 10 AM

Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",ham
4726,"From: friend@personalmail.net
Subject: Invoice for Services Rendered

Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",ham
4215,"From: support@legitcompany.com
Subject: Photos from the Weekend Trip

Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",ham
7719,"From: support@legitcompany.com
Subject: Team Stand-up at 10 AM

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
193,"From: invest@global-finance.biz
Subject: Exclusive Investment Opportunity - High Returns!

We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",spam
2085,"From: family@homemail.net
Subject: Photos from the Weekend Trip

Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",ham
3249,"From: support@legitcompany.com
Subject: Photos from the Weekend Trip

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
9030,"From: noreply@softwareupdates.com
Subject: Team Stand-up at 10 AM

Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",ham
6414,"From: support@legitcompany.com
Subject: Catching Up - How are you?

We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",ham
6046,"From: info@customerservice.co
Subject: Team Stand-up at 10 AM

Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",ham
8950,"From: info@customerservice.co
Subject: Team Stand-up at 10 AM

Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",ham
1854,"From: noreply@softwareupdates.com
Subject: Feedback Request: Your Recent Purchase

This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",ham
3254,"From: support@legitcompany.com
Subject: Important: Software Update Notification

Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",ham
7169,"From: accounts@billingcorp.com
Subject: Important: Software Update Notification

Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",ham
5020,"From: accounts@billingcorp.com
Subject: Team Stand-up at 10 AM

We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",ham
1300,"From: noreply@winner-prize.net
Subject: Congratulations! You've Won a Free iPhone!

Make thousands of dollars from home with our proven system. No experience required. Sign up today: [link]",spam
8734,"From: support@legitcompany.com
Subject: Photos from the Weekend Trip

This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",ham
3730,"From: survey@retailfeedback.com
Subject: Invoice for Services Rendered

Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",ham
232,"From: money@easy-cash.top
Subject: New Followers on Your Social Media!

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
5980,"From: friend@personalmail.net
Subject: Regarding Your Recent Inquiry

This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",ham
